srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system1rank,system2Number,system2Id,system2rank,system3Number,system3Id,system3rank,system4Number,system4Id,system4rank,system5Number,system5Id,system5rank,system6Number,system6Id,system6rank,system7Number,system7Id,system7rank,system8Number,system8Id,system8rank,system9Number,system9Id,system9rank,system10Number,system10Id,system10rank,system11Number,system11Id,system11rank,system12Number,system12Id,system12rank,system13Number,system13Id,system13rank,system14Number,system14Id,system14rank,system15Number,system15Id,system15rank
Complex,simple,1242,-1,1242,combined0.3,-1,POST,9,-1,JMGR,11,-1,AMU,11,-1,CUUI,8,-1,IITB,1,-1,IPN,1,-1,NTHU,7,-1,PKU,15,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,13,-1,src,1,-1,NUCLEA,9
Complex,simple,834,-1,834,combined0.3,-1,POST,6,-1,JMGR,8,-1,AMU,8,-1,CUUI,8,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,7,-1,src,8,-1,NUCLEA,8
Complex,simple,658,-1,658,combined0.3,-1,POST,15,-1,JMGR,8,-1,AMU,2,-1,CUUI,14,-1,IITB,4,-1,IPN,10,-1,NTHU,4,-1,PKU,1,-1,RAC,9,-1,SJTU,10,-1,UFC,10,-1,UMC,7,-1,CAMB,2,-1,src,10,-1,NUCLEA,6
Complex,simple,272,-1,272,combined0.3,-1,POST,14,-1,JMGR,11,-1,AMU,11,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,11,-1,src,1,-1,NUCLEA,10
Complex,simple,38,-1,38,combined0.3,-1,POST,11,-1,JMGR,5,-1,AMU,1,-1,CUUI,13,-1,IITB,2,-1,IPN,5,-1,NTHU,13,-1,PKU,5,-1,RAC,5,-1,SJTU,12,-1,UFC,5,-1,UMC,4,-1,CAMB,5,-1,src,3,-1,NUCLEA,15
Complex,simple,522,-1,522,combined0.3,-1,POST,7,-1,JMGR,7,-1,AMU,5,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,1,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,5,-1,src,7,-1,NUCLEA,4
Complex,simple,84,-1,84,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,15,-1,CUUI,14,-1,IITB,1,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,12,-1,src,2,-1,NUCLEA,13
Complex,simple,488,-1,488,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,15,-1,NTHU,4,-1,PKU,4,-1,RAC,1,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,src,4,-1,NUCLEA,14
Complex,simple,581,-1,581,combined0.3,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,12
Complex,simple,895,-1,895,combined0.3,-1,POST,13,-1,JMGR,5,-1,AMU,5,-1,CUUI,15,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,12,-1,CAMB,5,-1,src,5,-1,NUCLEA,4
Complex,simple,891,-1,891,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,6,-1,CUUI,12,-1,IITB,1,-1,IPN,6,-1,NTHU,12,-1,PKU,5,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,12,-1,CAMB,11,-1,src,6,-1,NUCLEA,1
Complex,simple,759,-1,759,combined0.3,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,1,-1,IITB,3,-1,IPN,13,-1,NTHU,3,-1,PKU,14,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,15,-1,CAMB,2,-1,src,3,-1,NUCLEA,3
Complex,simple,906,-1,906,combined0.3,-1,POST,3,-1,JMGR,10,-1,AMU,15,-1,CUUI,6,-1,IITB,1,-1,IPN,10,-1,NTHU,10,-1,PKU,8,-1,RAC,3,-1,SJTU,2,-1,UFC,10,-1,UMC,5,-1,CAMB,9,-1,src,10,-1,NUCLEA,7
Complex,simple,818,-1,818,combined0.3,-1,POST,12,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,3,-1,IPN,11,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,15,-1,CAMB,13,-1,src,3,-1,NUCLEA,3
Complex,simple,811,-1,811,combined0.3,-1,POST,8,-1,JMGR,3,-1,AMU,14,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,9,-1,PKU,11,-1,RAC,3,-1,SJTU,1,-1,UFC,11,-1,UMC,3,-1,CAMB,15,-1,src,11,-1,NUCLEA,9
Complex,simple,763,-1,763,combined0.3,-1,POST,6,-1,JMGR,6,-1,AMU,5,-1,CUUI,6,-1,IITB,2,-1,IPN,1,-1,NTHU,15,-1,PKU,6,-1,RAC,6,-1,SJTU,3,-1,UFC,6,-1,UMC,3,-1,CAMB,14,-1,src,6,-1,NUCLEA,6
Complex,simple,1106,-1,1106,combined0.3,-1,POST,11,-1,JMGR,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,12,-1,PKU,1,-1,RAC,2,-1,SJTU,14,-1,UFC,2,-1,UMC,15,-1,CAMB,2,-1,src,2,-1,NUCLEA,13
Complex,simple,1237,-1,1237,combined0.3,-1,POST,3,-1,JMGR,5,-1,AMU,5,-1,CUUI,4,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,src,5,-1,NUCLEA,15
Complex,simple,306,-1,306,combined0.3,-1,POST,3,-1,JMGR,8,-1,AMU,8,-1,CUUI,3,-1,IITB,1,-1,IPN,8,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,15,-1,src,8,-1,NUCLEA,14
Complex,simple,4,-1,4,combined0.3,-1,POST,14,-1,JMGR,11,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,12,-1,PKU,10,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,1
Complex,simple,355,-1,355,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,13,-1,NTHU,10,-1,PKU,1,-1,RAC,15,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,11,-1,src,1,-1,NUCLEA,1
Complex,simple,1063,-1,1063,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,15,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,45,-1,45,combined0.3,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,3,-1,IITB,1,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,15,-1,src,3,-1,NUCLEA,3
Complex,simple,898,-1,898,combined0.3,-1,POST,13,-1,JMGR,2,-1,AMU,5,-1,CUUI,13,-1,IITB,2,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,2,-1,UFC,5,-1,UMC,5,-1,CAMB,13,-1,src,5,-1,NUCLEA,1
Complex,simple,593,-1,593,combined0.3,-1,POST,14,-1,JMGR,10,-1,AMU,10,-1,CUUI,14,-1,IITB,1,-1,IPN,8,-1,NTHU,7,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,13,-1,src,1,-1,NUCLEA,9
Complex,simple,920,-1,920,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,4,-1,CUUI,1,-1,IITB,4,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,src,4,-1,NUCLEA,4
Complex,simple,769,-1,769,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,11,-1,UFC,1,-1,UMC,12,-1,CAMB,13,-1,src,1,-1,NUCLEA,14
Complex,simple,994,-1,994,combined0.3,-1,POST,7,-1,JMGR,4,-1,AMU,7,-1,CUUI,15,-1,IITB,7,-1,IPN,7,-1,NTHU,4,-1,PKU,7,-1,RAC,4,-1,SJTU,7,-1,UFC,7,-1,UMC,1,-1,CAMB,1,-1,src,7,-1,NUCLEA,1
Complex,simple,380,-1,380,combined0.3,-1,POST,6,-1,JMGR,7,-1,AMU,7,-1,CUUI,7,-1,IITB,1,-1,IPN,15,-1,NTHU,13,-1,PKU,7,-1,RAC,7,-1,SJTU,1,-1,UFC,1,-1,UMC,7,-1,CAMB,14,-1,src,1,-1,NUCLEA,1
Complex,simple,43,-1,43,combined0.3,-1,POST,14,-1,JMGR,2,-1,AMU,2,-1,CUUI,15,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,2,-1,src,2,-1,NUCLEA,2
Complex,simple,278,-1,278,combined0.3,-1,POST,13,-1,JMGR,10,-1,AMU,1,-1,CUUI,14,-1,IITB,2,-1,IPN,2,-1,NTHU,14,-1,PKU,9,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,10,-1,src,2,-1,NUCLEA,10
Complex,simple,820,-1,820,combined0.3,-1,POST,2,-1,JMGR,3,-1,AMU,5,-1,CUUI,15,-1,IITB,5,-1,IPN,5,-1,NTHU,14,-1,PKU,1,-1,RAC,4,-1,SJTU,5,-1,UFC,5,-1,UMC,12,-1,CAMB,11,-1,src,5,-1,NUCLEA,13
Complex,simple,1085,-1,1085,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,13,-1,CUUI,1,-1,IITB,2,-1,IPN,14,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,2,-1,src,2,-1,NUCLEA,15
Complex,simple,366,-1,366,combined0.3,-1,POST,12,-1,JMGR,6,-1,AMU,15,-1,CUUI,6,-1,IITB,1,-1,IPN,13,-1,NTHU,5,-1,PKU,3,-1,RAC,4,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,src,6,-1,NUCLEA,14
Complex,simple,881,-1,881,combined0.3,-1,POST,7,-1,JMGR,14,-1,AMU,7,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,6,-1,PKU,7,-1,RAC,4,-1,SJTU,1,-1,UFC,1,-1,UMC,5,-1,CAMB,13,-1,src,7,-1,NUCLEA,15
Complex,simple,941,-1,941,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,15,-1,NTHU,1,-1,PKU,14,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,674,-1,674,combined0.3,-1,POST,1,-1,JMGR,8,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,9,-1,NTHU,1,-1,PKU,9,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,15,-1,src,9,-1,NUCLEA,1
Complex,simple,407,-1,407,combined0.3,-1,POST,4,-1,JMGR,8,-1,AMU,14,-1,CUUI,4,-1,IITB,1,-1,IPN,8,-1,NTHU,4,-1,PKU,8,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,15,-1,CAMB,7,-1,src,8,-1,NUCLEA,8
Complex,simple,558,-1,558,combined0.3,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,11,-1,IITB,6,-1,IPN,1,-1,NTHU,14,-1,PKU,10,-1,RAC,7,-1,SJTU,13,-1,UFC,1,-1,UMC,15,-1,CAMB,7,-1,src,1,-1,NUCLEA,9
Complex,simple,214,-1,214,combined0.3,-1,POST,10,-1,JMGR,7,-1,AMU,11,-1,CUUI,7,-1,IITB,11,-1,IPN,11,-1,NTHU,3,-1,PKU,1,-1,RAC,3,-1,SJTU,11,-1,UFC,3,-1,UMC,9,-1,CAMB,3,-1,src,11,-1,NUCLEA,1
Complex,simple,1029,-1,1029,combined0.3,-1,POST,5,-1,JMGR,4,-1,AMU,9,-1,CUUI,6,-1,IITB,2,-1,IPN,9,-1,NTHU,9,-1,PKU,7,-1,RAC,1,-1,SJTU,2,-1,UFC,9,-1,UMC,9,-1,CAMB,8,-1,src,9,-1,NUCLEA,15
Complex,simple,121,-1,121,combined0.3,-1,POST,12,-1,JMGR,1,-1,AMU,3,-1,CUUI,1,-1,IITB,3,-1,IPN,15,-1,NTHU,14,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,10,-1,CAMB,13,-1,src,3,-1,NUCLEA,11
Complex,simple,145,-1,145,combined0.3,-1,POST,3,-1,JMGR,3,-1,AMU,3,-1,CUUI,8,-1,IITB,9,-1,IPN,9,-1,NTHU,3,-1,PKU,1,-1,RAC,3,-1,SJTU,9,-1,UFC,9,-1,UMC,9,-1,CAMB,15,-1,src,9,-1,NUCLEA,1
Complex,simple,368,-1,368,combined0.3,-1,POST,7,-1,JMGR,7,-1,AMU,7,-1,CUUI,4,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,6,-1,CAMB,5,-1,src,7,-1,NUCLEA,1
Complex,simple,866,-1,866,combined0.3,-1,POST,12,-1,JMGR,12,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,src,1,-1,NUCLEA,15
Complex,simple,1081,-1,1081,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,13,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,15,-1,CAMB,10,-1,src,1,-1,NUCLEA,12
Complex,simple,963,-1,963,combined0.3,-1,POST,11,-1,JMGR,14,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,13
Complex,simple,595,-1,595,combined0.3,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,15
Complex,simple,533,-1,533,combined0.3,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,292,-1,292,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,12,-1,CAMB,14,-1,src,1,-1,NUCLEA,15
Complex,simple,673,-1,673,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,4,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,NTHU,1,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,15,-1,CAMB,1,-1,src,4,-1,NUCLEA,14
Complex,simple,1123,-1,1123,combined0.3,-1,POST,7,-1,JMGR,6,-1,AMU,7,-1,CUUI,7,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,7,-1,RAC,15,-1,SJTU,2,-1,UFC,7,-1,UMC,7,-1,CAMB,1,-1,src,7,-1,NUCLEA,7
Complex,simple,303,-1,303,combined0.3,-1,POST,14,-1,JMGR,6,-1,AMU,11,-1,CUUI,11,-1,IITB,2,-1,IPN,2,-1,NTHU,6,-1,PKU,6,-1,RAC,1,-1,SJTU,5,-1,UFC,6,-1,UMC,4,-1,CAMB,11,-1,src,6,-1,NUCLEA,15
Complex,simple,526,-1,526,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,15,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,10,-1,RAC,10,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,9,-1,src,1,-1,NUCLEA,10
Complex,simple,1307,-1,1307,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,14,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,15
Complex,simple,857,-1,857,combined0.3,-1,POST,9,-1,JMGR,9,-1,AMU,15,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,9,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,src,1,-1,NUCLEA,9
Complex,simple,633,-1,633,combined0.3,-1,POST,12,-1,JMGR,1,-1,AMU,9,-1,CUUI,1,-1,IITB,10,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,10,-1,UFC,12,-1,UMC,12,-1,CAMB,1,-1,src,12,-1,NUCLEA,1
Complex,simple,359,-1,359,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,10,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,15,-1,src,1,-1,NUCLEA,10
Complex,simple,249,-1,249,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,1138,-1,1138,combined0.3,-1,POST,15,-1,JMGR,9,-1,AMU,9,-1,CUUI,5,-1,IITB,1,-1,IPN,9,-1,NTHU,9,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,9,-1,UMC,8,-1,CAMB,6,-1,src,9,-1,NUCLEA,4
Complex,simple,1149,-1,1149,combined0.3,-1,POST,5,-1,JMGR,12,-1,AMU,1,-1,CUUI,5,-1,IITB,7,-1,IPN,12,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,7,-1,UFC,12,-1,UMC,10,-1,CAMB,7,-1,src,12,-1,NUCLEA,11
Complex,simple,908,-1,908,combined0.3,-1,POST,11,-1,JMGR,2,-1,AMU,15,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,NTHU,11,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,11,-1,CAMB,2,-1,src,2,-1,NUCLEA,11
Complex,simple,398,-1,398,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,1,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,15,-1,src,2,-1,NUCLEA,2
Complex,simple,933,-1,933,combined0.3,-1,POST,12,-1,JMGR,12,-1,AMU,12,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,NTHU,11,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,12,-1,src,2,-1,NUCLEA,2
Complex,simple,554,-1,554,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,14,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,src,1,-1,NUCLEA,1
Complex,simple,1027,-1,1027,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,4,-1,CAMB,3,-1,src,5,-1,NUCLEA,15
Complex,simple,565,-1,565,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,11,-1,NTHU,12,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,src,1,-1,NUCLEA,1
Complex,simple,758,-1,758,combined0.3,-1,POST,1,-1,JMGR,4,-1,AMU,15,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,NTHU,4,-1,PKU,1,-1,RAC,1,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,src,4,-1,NUCLEA,4
Complex,simple,884,-1,884,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,1,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,15,-1,src,2,-1,NUCLEA,2
Complex,simple,518,-1,518,combined0.3,-1,POST,1,-1,JMGR,15,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,13
Complex,simple,1233,-1,1233,combined0.3,-1,POST,13,-1,JMGR,13,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,src,1,-1,NUCLEA,1
Complex,simple,19,-1,19,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,14
Complex,simple,642,-1,642,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,10,-1,CUUI,10,-1,IITB,7,-1,IPN,9,-1,NTHU,5,-1,PKU,1,-1,RAC,1,-1,SJTU,7,-1,UFC,10,-1,UMC,1,-1,CAMB,5,-1,src,10,-1,NUCLEA,10
Complex,simple,1261,-1,1261,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,1257,-1,1257,combined0.3,-1,POST,15,-1,JMGR,9,-1,AMU,1,-1,CUUI,7,-1,IITB,11,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,13,-1,SJTU,7,-1,UFC,1,-1,UMC,12,-1,CAMB,14,-1,src,1,-1,NUCLEA,9
Complex,simple,176,-1,176,combined0.3,-1,POST,8,-1,JMGR,1,-1,AMU,1,-1,CUUI,7,-1,IITB,9,-1,IPN,9,-1,NTHU,6,-1,PKU,1,-1,RAC,9,-1,SJTU,9,-1,UFC,9,-1,UMC,1,-1,CAMB,15,-1,src,9,-1,NUCLEA,1
Complex,simple,376,-1,376,combined0.3,-1,POST,9,-1,JMGR,9,-1,AMU,9,-1,CUUI,6,-1,IITB,1,-1,IPN,9,-1,NTHU,1,-1,PKU,1,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,5,-1,CAMB,8,-1,src,9,-1,NUCLEA,7
Complex,simple,1224,-1,1224,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,15,-1,IPN,5,-1,NTHU,5,-1,PKU,1,-1,RAC,5,-1,SJTU,5,-1,UFC,5,-1,UMC,1,-1,CAMB,4,-1,src,5,-1,NUCLEA,3
Complex,simple,536,-1,536,combined0.3,-1,POST,15,-1,JMGR,10,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,10,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,src,1,-1,NUCLEA,12
Complex,simple,1166,-1,1166,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,11,-1,RAC,13,-1,SJTU,10,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,350,-1,350,combined0.3,-1,POST,13,-1,JMGR,12,-1,AMU,10,-1,CUUI,11,-1,IITB,2,-1,IPN,4,-1,NTHU,15,-1,PKU,4,-1,RAC,4,-1,SJTU,2,-1,UFC,4,-1,UMC,14,-1,CAMB,9,-1,src,4,-1,NUCLEA,1
Complex,simple,53,-1,53,combined0.3,-1,POST,1,-1,JMGR,3,-1,AMU,3,-1,CUUI,8,-1,IITB,8,-1,IPN,8,-1,NTHU,14,-1,PKU,15,-1,RAC,1,-1,SJTU,13,-1,UFC,8,-1,UMC,7,-1,CAMB,3,-1,src,8,-1,NUCLEA,3
Complex,simple,997,-1,997,combined0.3,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,12,-1,src,1,-1,NUCLEA,11
Complex,simple,261,-1,261,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,13,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,12,-1,CAMB,14,-1,src,1,-1,NUCLEA,15
Complex,simple,928,-1,928,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,11,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,12
